"distance","lon","lat","ID"
2.05017146257354,-109.768783305408,35.0662960118217,264
0.935783199631218,-109.769979373401,35.0658486069123,264
92.8658318987721,-109.771029632552,35.0650974942039,201
214.200808588841,-109.758657245748,35.0691562479204,201
109.247060063112,-109.633300855872,35.0427834766573,24
2664.35080285949,-109.800598527788,35.0319928172042,202
2.24862817380789,-109.75801501502,35.0693458123501,201
2452.20089609943,-109.741221848586,35.0880481834916,100
3.3052134376645,-109.768738572874,35.0778312228487,100
5.57590088990409,-109.771804416289,35.0651208832957,264
4970.10184739109,-109.712136164467,35.0318688767185,6
9.65887810323604,-109.765967181597,35.0672642881572,264
15.6253128484889,-109.758173959133,35.0696003981371,264
1998.05870469316,-109.762442799815,35.08136526473,100
1.35064286427899,-109.765672450719,35.0670362843745,201
3138.1641028424,-109.7985952,34.9942064,202
2.97765181109133,-109.788752070427,35.0834529034763,313
1.44312804658667,-109.789342075911,35.0835769428278,313
41.1170798243772,-109.801236282421,35.081499881355,428
41.1170798243772,-109.801236282421,35.081499881355,428
41.1170798243772,-109.801236282421,35.081499881355,428
41.1170798243772,-109.801236282421,35.081499881355,428
9.30378659884935,-109.8040144,35.0487103,344
6.50204301872523,-109.788497476842,35.0833353370323,313
14.6504692126932,-109.78277724324,35.0660565744335,203
23.6604506917666,-109.789399964351,35.0835792774554,313
26.0087225845798,-109.794589218621,35.0687254832925,310
26.0553128868429,-109.788979392743,35.0835257662753,313
12.4611277223077,-109.805172346164,35.0513796359006,428
38.5232961375224,-109.801237336012,35.0814948639545,428
0.143562736434346,-109.782488298548,35.0610012737651,203
12.7349054754348,-109.79392818663,34.9761541864126,273
12.7349054754348,-109.79392818663,34.9761541864126,273
12.7349054754348,-109.79392818663,34.9761541864126,273
12.7349054754348,-109.79392818663,34.9761541864126,273
3.0524663922079,-109.805229446306,35.0514689079517,428
3.0524663922079,-109.805229446306,35.0514689079517,428
3.0524663922079,-109.805229446306,35.0514689079517,428
10.5949673215286,-109.779913811034,35.0720418847897,12
10.0577339942598,-109.782622154075,35.0661607572498,203
10.0577339942598,-109.782622154075,35.0661607572498,203
10.0577339942598,-109.782622154075,35.0661607572498,203
10.0577339942598,-109.782622154075,35.0661607572498,203
10.0577339942598,-109.782622154075,35.0661607572498,203
10.0577339942598,-109.782622154075,35.0661607572498,203
10.0577339942598,-109.782622154075,35.0661607572498,203
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
34.4911100173056,-109.788964870821,35.083521111633,313
1.04760186411777,-109.794010395347,34.9760040046043,273
8.39117263963153,-109.79458392599,34.9782000720324,321
10.295165157688,-109.807220142558,35.0564957085128,428
17.7617435271291,-109.8068157358,35.0586139619082,428
4.54201576664069,-109.796654984309,35.0669602069226,311
11.4244916144428,-109.7909519,35.0710326,428
3.04608847100263,-109.8016495,35.0811422,308
12.5365387453237,-109.801199708331,35.0810280204997,428
8.70068336989913,-109.788613392879,35.0833982355937,313
7.74134392712926,-109.788696879937,35.0834352133843,313
4.60903816190628,-109.78361543173,35.0796646898591,314
1.79723628844447,-109.783685351719,35.0801628533645,315
1.79723628844447,-109.783685351719,35.0801628533645,315
1.79723628844447,-109.783685351719,35.0801628533645,315
1.79723628844447,-109.783685351719,35.0801628533645,315
1.79723628844447,-109.783685351719,35.0801628533645,315
1.79723628844447,-109.783685351719,35.0801628533645,315
1.79723628844447,-109.783685351719,35.0801628533645,315
1.79723628844447,-109.783685351719,35.0801628533645,315
9.02077498753548,-109.782571033623,35.0766430472366,428
12.7312078972371,-109.784034673305,35.0747939090322,428
15.276640579947,-109.783070980347,35.0758869252218,428
4.64956457681055,-109.779661098366,35.0720415704613,12
6.28119625672644,-109.778975766581,35.0717188251253,428
0.926519334600502,-109.778829390398,35.0716737829278,428
9.35767749621382,-109.804093727766,35.0489656683404,344
3.41992629738469,-109.79546726348,34.9796810795438,276
1.6712467269643,-109.794489519509,35.0688206787134,310
14.0947202425208,-109.799886830224,35.0795863397581,428
3.04608847100263,-109.8016495,35.0811422,308
3.04608847100263,-109.8016495,35.0811422,308
3.04608847100263,-109.8016495,35.0811422,308
0.149302623121153,-109.782331415109,35.0771656408206,320
9.02077498753548,-109.782571033623,35.0766430472366,428
1616.35883462089,-109.805317709907,35.0609378127983,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
83.9268905299599,-109.792110903878,35.0831267557854,428
58.3829891876298,-109.790629807848,35.0832210838745,428
58.3829891876298,-109.790629807848,35.0832210838745,428
